,GEO.id,GEO.id2,GEO.display-label,niceName,totalPeople,commuttersTakingTransit,meanTravelTimeTransit,medianIncome,blackPercentage,americanIndianPercentage,asianPercentage,nativePercentage,otherPercentage,twoOrMorePercentage,hispanicPercentage,whitePercentage,leaving1,leaving2,leaving3,leaving4,leaving5,leaving6,leaving7,leaving8,leaving9,leaving10
579,1400000US17031640800,17031640800,"Census Tract 6408, Cook County, Illinois","Census Tract 6408, Cook County, Illinois",821,177,,33720.0,4.0,0.0,0.0,0.0,63.8,16.4,96.0,0.0,10.2,0.0,15.8,8.5,0.0,9.6,29.4,19.2,0.0,7.3
580,1400000US17031650100,17031650100,"Census Tract 6501, Cook County, Illinois","Census Tract 6501, Cook County, Illinois",1786,340,,19465.0,2.9,0.0,2.1,0.0,68.5,0.0,94.4,2.6,3.2,6.8,0.0,9.1,0.0,2.9,2.9,24.7,2.4,47.9
581,1400000US17031650200,17031650200,"Census Tract 6502, Cook County, Illinois","Census Tract 6502, Cook County, Illinois",3026,363,,30132.0,3.6,0.0,0.0,0.0,26.7,0.0,59.8,36.6,0.0,9.1,0.0,0.0,20.4,6.6,14.3,14.9,3.3,31.4
582,1400000US17031650301,17031650301,"Census Tract 6503.01, Cook County, Illinois","Census Tract 6503.01, Cook County, Illinois",2328,387,,34455.0,3.9,0.0,0.5,0.0,46.3,0.0,76.0,20.2,21.2,8.3,3.1,4.9,19.6,15.8,0.0,3.9,0.0,23.3
583,1400000US17031650302,17031650302,"Census Tract 6503.02, Cook County, Illinois","Census Tract 6503.02, Cook County, Illinois",1881,262,,25981.0,0.0,0.0,0.0,0.0,37.0,0.0,83.2,16.8,0.0,0.0,0.0,0.0,10.3,9.2,21.8,3.4,0.0,55.3
584,1400000US17031650400,17031650400,"Census Tract 6504, Cook County, Illinois","Census Tract 6504, Cook County, Illinois",2719,391,,27724.0,16.4,0.0,2.8,0.0,34.5,0.0,73.4,7.4,5.1,0.0,1.8,1.5,2.8,30.9,3.6,2.8,5.4,46.0
585,1400000US17031650500,17031650500,"Census Tract 6505, Cook County, Illinois","Census Tract 6505, Cook County, Illinois",1829,276,,35396.0,3.6,0.0,3.3,0.0,56.5,4.7,91.7,0.0,0.0,0.0,3.3,0.0,9.1,23.9,6.5,2.9,4.7,49.6
586,1400000US17031660301,17031660301,"Census Tract 6603.01, Cook County, Illinois","Census Tract 6603.01, Cook County, Illinois",553,151,,19134.0,76.8,0.0,0.0,0.0,5.3,0.0,23.2,0.0,23.2,6.6,0.0,17.9,0.0,12.6,9.9,0.0,0.0,29.8
587,1400000US17031660302,17031660302,"Census Tract 6603.02, Cook County, Illinois","Census Tract 6603.02, Cook County, Illinois",1978,509,54.0,21556.0,25.9,0.0,0.0,0.0,45.4,0.0,65.8,4.3,2.2,10.2,7.3,10.4,0.0,20.4,2.2,5.9,8.1,33.4
588,1400000US17031660400,17031660400,"Census Tract 6604, Cook County, Illinois","Census Tract 6604, Cook County, Illinois",2579,290,,24442.0,2.8,0.0,0.0,0.0,56.9,1.0,86.9,10.3,0.0,0.0,3.1,18.3,5.9,15.5,5.5,0.0,0.0,51.7
589,1400000US17031660500,17031660500,"Census Tract 6605, Cook County, Illinois","Census Tract 6605, Cook County, Illinois",1769,361,,23158.0,19.9,0.0,0.0,0.0,62.9,3.3,78.1,1.9,0.0,7.8,13.0,8.3,0.0,6.6,3.0,0.0,0.0,61.2
590,1400000US17031660600,17031660600,"Census Tract 6606, Cook County, Illinois","Census Tract 6606, Cook County, Illinois",2144,607,,25073.0,61.0,0.0,0.0,0.0,7.7,3.0,32.3,6.8,3.3,5.6,9.9,20.3,5.6,19.8,0.0,0.0,0.0,35.6
591,1400000US17031660700,17031660700,"Census Tract 6607, Cook County, Illinois","Census Tract 6607, Cook County, Illinois",703,113,,22226.0,67.3,0.0,0.0,0.0,0.0,16.8,15.9,0.0,0.0,0.0,13.3,0.0,0.0,38.1,0.0,0.0,0.0,48.7
592,1400000US17031660800,17031660800,"Census Tract 6608, Cook County, Illinois","Census Tract 6608, Cook County, Illinois",2091,446,,23498.0,59.9,0.0,0.0,0.0,25.8,0.0,40.1,0.0,9.2,0.0,4.0,10.3,2.2,18.4,0.0,13.5,7.6,34.8
593,1400000US17031660900,17031660900,"Census Tract 6609, Cook County, Illinois","Census Tract 6609, Cook County, Illinois",1407,391,,22617.0,93.6,0.0,0.0,0.0,4.1,0.0,6.4,0.0,26.6,0.0,0.0,7.2,0.0,7.4,9.7,5.1,1.8,42.2
594,1400000US17031661000,17031661000,"Census Tract 6610, Cook County, Illinois","Census Tract 6610, Cook County, Illinois",1658,329,,28259.0,87.5,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,1.5,0.0,5.5,11.2,13.7,0.0,68.1
595,1400000US17031661100,17031661100,"Census Tract 6611, Cook County, Illinois","Census Tract 6611, Cook County, Illinois",2716,494,,25052.0,44.9,0.0,0.0,0.0,35.2,11.3,50.8,0.0,13.0,2.0,5.9,0.0,1.8,16.0,6.5,6.5,0.0,48.4
596,1400000US17031670100,17031670100,"Census Tract 6701, Cook County, Illinois","Census Tract 6701, Cook County, Illinois",403,129,,21716.0,82.2,0.0,0.0,0.0,0.0,0.0,9.3,8.5,0.0,0.0,0.0,8.5,12.4,36.4,0.0,4.7,0.0,38.0
597,1400000US17031670200,17031670200,"Census Tract 6702, Cook County, Illinois","Census Tract 6702, Cook County, Illinois",291,79,,30795.0,86.1,0.0,0.0,0.0,0.0,0.0,13.9,0.0,13.9,21.5,0.0,0.0,0.0,21.5,8.9,0.0,0.0,34.2
598,1400000US17031670300,17031670300,"Census Tract 6703, Cook County, Illinois","Census Tract 6703, Cook County, Illinois",379,144,,15981.0,95.8,0.0,0.0,0.0,0.0,0.0,4.2,0.0,0.0,9.0,10.4,0.0,0.0,4.2,0.0,20.1,0.0,56.3
599,1400000US17031670400,17031670400,"Census Tract 6704, Cook County, Illinois","Census Tract 6704, Cook County, Illinois",487,163,,22352.0,87.1,0.0,0.0,0.0,12.9,0.0,12.9,0.0,4.3,0.0,2.5,24.5,10.4,30.1,11.7,0.0,0.0,16.6
600,1400000US17031670500,17031670500,"Census Tract 6705, Cook County, Illinois","Census Tract 6705, Cook County, Illinois",294,84,,20208.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.7,15.5,0.0,13.1,0.0,23.8,0.0,19.0,0.0,17.9
601,1400000US17031670600,17031670600,"Census Tract 6706, Cook County, Illinois","Census Tract 6706, Cook County, Illinois",206,67,,26042.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.3,11.9,23.9,0.0,29.9
602,1400000US17031670700,17031670700,"Census Tract 6707, Cook County, Illinois","Census Tract 6707, Cook County, Illinois",357,58,,30689.0,86.2,0.0,0.0,0.0,0.0,13.8,13.8,0.0,0.0,0.0,10.3,0.0,0.0,19.0,44.8,8.6,0.0,17.2
603,1400000US17031670800,17031670800,"Census Tract 6708, Cook County, Illinois","Census Tract 6708, Cook County, Illinois",308,117,,28813.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7,19.7,0.0,5.1,9.4,16.2,0.0,41.9
604,1400000US17031670900,17031670900,"Census Tract 6709, Cook County, Illinois","Census Tract 6709, Cook County, Illinois",426,120,,35000.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.7,0.0,13.3,14.2,15.0,7.5,0.0,0.0,4.2,29.2
605,1400000US17031671100,17031671100,"Census Tract 6711, Cook County, Illinois","Census Tract 6711, Cook County, Illinois",227,37,,28625.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.5,59.5,27.0
606,1400000US17031671200,17031671200,"Census Tract 6712, Cook County, Illinois","Census Tract 6712, Cook County, Illinois",221,99,,15462.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.1,0.0,12.1,0.0,7.1,0.0,66.7
607,1400000US17031671300,17031671300,"Census Tract 6713, Cook County, Illinois","Census Tract 6713, Cook County, Illinois",603,218,,23074.0,93.1,0.0,0.0,0.0,6.4,0.0,6.4,0.5,5.5,0.0,5.0,12.4,0.0,21.6,0.0,0.0,6.9,48.6
608,1400000US17031671400,17031671400,"Census Tract 6714, Cook County, Illinois","Census Tract 6714, Cook County, Illinois",335,72,,23977.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.3,0.0,0.0,9.7,0.0,0.0,0.0,15.3,0.0,59.7
609,1400000US17031671500,17031671500,"Census Tract 6715, Cook County, Illinois","Census Tract 6715, Cook County, Illinois",704,190,,22083.0,73.2,0.0,0.0,0.0,5.8,10.0,7.9,8.9,17.9,0.0,0.0,0.0,0.0,16.3,0.0,15.8,7.4,42.6
610,1400000US17031671600,17031671600,"Census Tract 6716, Cook County, Illinois","Census Tract 6716, Cook County, Illinois",569,150,,21016.0,96.7,0.0,0.0,0.0,0.0,0.0,0.0,3.3,4.0,3.3,5.3,2.0,6.0,28.7,12.7,18.7,0.0,19.3
611,1400000US17031671800,17031671800,"Census Tract 6718, Cook County, Illinois","Census Tract 6718, Cook County, Illinois",340,151,,25698.0,81.5,0.0,0.0,0.0,0.0,18.5,0.0,0.0,20.5,7.9,14.6,0.0,3.3,7.9,10.6,2.0,0.0,33.1
612,1400000US17031671900,17031671900,"Census Tract 6719, Cook County, Illinois","Census Tract 6719, Cook County, Illinois",400,32,,21793.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.1,15.6,0.0,31.3
613,1400000US17031672000,17031672000,"Census Tract 6720, Cook County, Illinois","Census Tract 6720, Cook County, Illinois",1225,357,,31474.0,93.8,0.0,0.0,0.0,0.0,0.0,0.0,6.2,18.2,0.0,19.6,0.0,8.1,20.4,4.8,3.6,3.4,21.8
614,1400000US17031680500,17031680500,"Census Tract 6805, Cook County, Illinois","Census Tract 6805, Cook County, Illinois",283,96,52.0,19395.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.1,0.0,5.2,0.0,10.4,9.4,0.0,8.3,0.0,38.5
615,1400000US17031680600,17031680600,"Census Tract 6806, Cook County, Illinois","Census Tract 6806, Cook County, Illinois",331,121,,16186.0,90.1,0.0,0.0,0.0,0.0,9.9,0.0,0.0,0.0,0.0,5.0,17.4,6.6,13.2,17.4,7.4,5.8,27.3
616,1400000US17031680900,17031680900,"Census Tract 6809, Cook County, Illinois","Census Tract 6809, Cook County, Illinois",769,318,,25945.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0,7.9,18.9,9.1,27.0,0.9,14.8,0.0,19.2
617,1400000US17031681000,17031681000,"Census Tract 6810, Cook County, Illinois","Census Tract 6810, Cook County, Illinois",648,293,,18145.0,87.4,0.0,0.0,0.0,9.2,3.4,0.0,0.0,0.0,9.2,2.7,3.4,13.3,10.6,6.5,0.0,0.0,54.3
618,1400000US17031681100,17031681100,"Census Tract 6811, Cook County, Illinois","Census Tract 6811, Cook County, Illinois",665,398,,25388.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,3.0,0.0,7.3,14.3,0.0,0.5,2.3,68.8
619,1400000US17031681200,17031681200,"Census Tract 6812, Cook County, Illinois","Census Tract 6812, Cook County, Illinois",685,262,,23995.0,94.7,3.1,0.0,0.0,0.0,2.3,0.0,0.0,0.0,0.0,0.0,6.5,0.0,18.3,9.9,13.7,4.6,46.9
620,1400000US17031681300,17031681300,"Census Tract 6813, Cook County, Illinois","Census Tract 6813, Cook County, Illinois",535,220,,19844.0,97.3,0.0,0.0,2.7,0.0,0.0,2.7,0.0,14.1,3.2,0.0,0.0,5.5,14.1,4.1,8.2,2.7,48.2
621,1400000US17031681400,17031681400,"Census Tract 6814, Cook County, Illinois","Census Tract 6814, Cook County, Illinois",648,265,,35682.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.7,4.9,3.4,7.2,14.3,0.0,3.8,0.0,54.7
622,1400000US17031690300,17031690300,"Census Tract 6903, Cook County, Illinois","Census Tract 6903, Cook County, Illinois",660,293,,25714.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,10.2,0.0,0.0,1.7,20.1,11.3,6.8,5.8,40.6
623,1400000US17031690400,17031690400,"Census Tract 6904, Cook County, Illinois","Census Tract 6904, Cook County, Illinois",1275,425,,18170.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,16.2,0.0,0.0,21.2,13.2,3.5,8.9,4.7,30.8
624,1400000US17031690500,17031690500,"Census Tract 6905, Cook County, Illinois","Census Tract 6905, Cook County, Illinois",302,201,,21500.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.4,0.0,23.4,7.0,16.9,8.5,5.0,0.0,0.0,28.9
625,1400000US17031690900,17031690900,"Census Tract 6909, Cook County, Illinois","Census Tract 6909, Cook County, Illinois",1400,474,,22285.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1,9.1,6.5,1.9,9.9,21.9,5.9,9.3,0.0,29.3
626,1400000US17031691000,17031691000,"Census Tract 6910, Cook County, Illinois","Census Tract 6910, Cook County, Illinois",1163,355,,38090.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8,9.6,0.0,11.0,0.0,8.2,18.3,9.9,0.0,36.3
627,1400000US17031691100,17031691100,"Census Tract 6911, Cook County, Illinois","Census Tract 6911, Cook County, Illinois",840,386,,21667.0,89.6,0.0,0.0,0.0,5.2,0.0,0.0,5.2,5.2,8.3,7.3,3.6,13.2,23.3,0.0,13.2,0.0,25.9
628,1400000US17031691200,17031691200,"Census Tract 6912, Cook County, Illinois","Census Tract 6912, Cook County, Illinois",1037,407,,20651.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.5,0.0,17.0,0.0,0.0,19.7,5.4,6.4,0.0,24.1
629,1400000US17031691300,17031691300,"Census Tract 6913, Cook County, Illinois","Census Tract 6913, Cook County, Illinois",870,265,49.7,31500.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,14.0,0.0,3.8,9.4,25.3,12.1,8.3,0.0,23.4
630,1400000US17031691400,17031691400,"Census Tract 6914, Cook County, Illinois","Census Tract 6914, Cook County, Illinois",1210,313,,20250.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,0.0,10.2,16.9,5.1,0.0,22.7,35.1
631,1400000US17031691500,17031691500,"Census Tract 6915, Cook County, Illinois","Census Tract 6915, Cook County, Illinois",550,255,,31635.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,16.5,4.7,12.9,3.9,8.2,9.4,26.3
632,1400000US17031700100,17031700100,"Census Tract 7001, Cook County, Illinois","Census Tract 7001, Cook County, Illinois",1590,236,,35256.0,68.6,0.0,0.0,0.0,14.4,0.0,26.7,4.7,4.7,11.4,0.0,26.7,5.9,21.2,0.0,12.7,0.0,17.4
633,1400000US17031700200,17031700200,"Census Tract 7002, Cook County, Illinois","Census Tract 7002, Cook County, Illinois",2596,261,,31310.0,36.4,5.0,0.0,0.0,26.1,6.1,63.6,0.0,0.0,10.3,9.2,26.8,5.0,18.8,0.0,3.1,0.0,26.8
634,1400000US17031700301,17031700301,"Census Tract 7003.01, Cook County, Illinois","Census Tract 7003.01, Cook County, Illinois",2768,298,,28208.0,51.3,0.0,0.0,0.0,18.1,0.0,25.5,23.2,7.4,2.7,8.1,2.7,2.7,19.5,0.0,9.7,0.0,47.3
635,1400000US17031700302,17031700302,"Census Tract 7003.02, Cook County, Illinois","Census Tract 7003.02, Cook County, Illinois",2459,243,,35812.0,32.1,0.0,0.0,0.0,17.3,3.7,48.1,19.8,13.6,4.1,0.0,16.9,0.0,32.5,12.8,4.9,9.1,6.2
636,1400000US17031700401,17031700401,"Census Tract 7004.01, Cook County, Illinois","Census Tract 7004.01, Cook County, Illinois",2796,472,,37633.0,72.5,0.0,2.1,0.0,22.2,0.0,23.7,1.7,7.6,10.2,4.7,10.2,16.1,19.9,2.1,4.2,0.0,25.0
637,1400000US17031700402,17031700402,"Census Tract 7004.02, Cook County, Illinois","Census Tract 7004.02, Cook County, Illinois",1819,314,,35382.0,78.7,0.0,0.0,0.0,0.0,0.0,12.7,8.6,0.0,26.1,2.5,12.4,18.5,14.6,9.6,6.7,9.6,0.0
638,1400000US17031700501,17031700501,"Census Tract 7005.01, Cook County, Illinois","Census Tract 7005.01, Cook County, Illinois",3396,694,,33641.0,95.7,0.0,0.0,0.0,0.0,0.0,0.6,3.7,7.2,0.0,4.8,11.8,13.3,20.7,9.4,8.6,0.0,24.2
639,1400000US17031700502,17031700502,"Census Tract 7005.02, Cook County, Illinois","Census Tract 7005.02, Cook County, Illinois",1339,259,,53634.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,0.0,3.9,33.2,10.0,14.3,8.9,7.7,0.0,17.4
640,1400000US17031710100,17031710100,"Census Tract 7101, Cook County, Illinois","Census Tract 7101, Cook County, Illinois",291,79,,31420.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3,8.9,0.0,0.0,0.0,48.1,0.0,0.0,36.7
641,1400000US17031710200,17031710200,"Census Tract 7102, Cook County, Illinois","Census Tract 7102, Cook County, Illinois",1669,640,,25200.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,12.3,0.0,0.0,19.1,0.0,23.3,0.0,6.7,3.0,35.6
642,1400000US17031710300,17031710300,"Census Tract 7103, Cook County, Illinois","Census Tract 7103, Cook County, Illinois",381,138,,27007.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.7,10.9,8.7,28.3,0.0,9.4,12.3,6.5,0.0,15.2
643,1400000US17031710400,17031710400,"Census Tract 7104, Cook County, Illinois","Census Tract 7104, Cook County, Illinois",1742,392,,29643.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,7.1,0.0,20.9,0.0,11.0,11.7,5.1,4.6,34.9
644,1400000US17031710500,17031710500,"Census Tract 7105, Cook County, Illinois","Census Tract 7105, Cook County, Illinois",1598,526,,23171.0,88.4,0.0,1.5,0.0,0.0,6.3,4.2,3.8,10.3,17.3,1.5,16.9,0.0,15.8,9.9,4.0,0.0,24.3
645,1400000US17031710600,17031710600,"Census Tract 7106, Cook County, Illinois","Census Tract 7106, Cook County, Illinois",572,124,,28548.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,9.7,0.0,0.0,8.1,13.7,19.4,0.0,44.4
646,1400000US17031710700,17031710700,"Census Tract 7107, Cook County, Illinois","Census Tract 7107, Cook County, Illinois",1183,399,,31152.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,13.0,0.0,9.8,12.8,3.3,9.0,1.8,34.3
647,1400000US17031710800,17031710800,"Census Tract 7108, Cook County, Illinois","Census Tract 7108, Cook County, Illinois",1669,278,,35906.0,100.0,0.0,0.0,0.0,0.0,0.0,9.4,0.0,0.0,0.0,0.0,0.0,5.4,26.6,0.0,27.3,0.0,40.6
648,1400000US17031710900,17031710900,"Census Tract 7109, Cook County, Illinois","Census Tract 7109, Cook County, Illinois",592,217,,30167.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,5.1,0.0,5.1,21.2,15.2,18.0,7.8,22.1
649,1400000US17031711000,17031711000,"Census Tract 7110, Cook County, Illinois","Census Tract 7110, Cook County, Illinois",1076,350,,24878.0,90.3,0.0,0.0,0.0,0.0,0.0,0.0,9.7,26.0,2.3,6.0,0.0,0.0,8.6,19.4,14.6,0.0,23.1
650,1400000US17031711100,17031711100,"Census Tract 7111, Cook County, Illinois","Census Tract 7111, Cook County, Illinois",910,182,,34667.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,6.6,0.0,0.0,14.8,14.3,6.0,32.4,0.0,21.4
651,1400000US17031711200,17031711200,"Census Tract 7112, Cook County, Illinois","Census Tract 7112, Cook County, Illinois",2090,447,,27459.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.7,16.3,1.8,8.9,1.1,12.3,2.7,8.5,6.5,24.2
652,1400000US17031711300,17031711300,"Census Tract 7113, Cook County, Illinois","Census Tract 7113, Cook County, Illinois",578,84,,31429.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.5,6.0,11.9,14.3,0.0,26.2,6.0,8.3,0.0,11.9
653,1400000US17031711400,17031711400,"Census Tract 7114, Cook County, Illinois","Census Tract 7114, Cook County, Illinois",775,241,,26708.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,6.6,0.0,2.5,7.1,19.5,9.5,17.8,6.2,18.7
654,1400000US17031711500,17031711500,"Census Tract 7115, Cook County, Illinois","Census Tract 7115, Cook County, Illinois",882,291,,22360.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.7,6.9,0.0,7.2,6.5,22.0,0.0,11.7,8.6,25.4
655,1400000US17031720100,17031720100,"Census Tract 7201, Cook County, Illinois","Census Tract 7201, Cook County, Illinois",1537,262,,78015.0,17.6,0.0,0.0,0.0,0.0,0.0,6.9,75.6,0.0,6.1,0.0,16.4,8.4,30.5,14.5,17.2,4.2,2.7
656,1400000US17031720200,17031720200,"Census Tract 7202, Cook County, Illinois","Census Tract 7202, Cook County, Illinois",1903,675,,44087.0,46.4,0.0,0.0,0.0,4.4,3.1,4.4,46.1,0.0,0.0,1.8,4.9,0.0,27.7,32.3,15.4,6.2,11.7
657,1400000US17031720300,17031720300,"Census Tract 7203, Cook County, Illinois","Census Tract 7203, Cook County, Illinois",1853,274,,65507.0,21.5,0.0,4.0,0.0,0.0,0.0,0.0,74.5,0.0,0.0,3.6,10.2,12.4,20.8,32.1,18.6,0.0,2.2
658,1400000US17031720400,17031720400,"Census Tract 7204, Cook County, Illinois","Census Tract 7204, Cook County, Illinois",945,100,,65597.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,98.0,0.0,2.0,11.0,6.0,0.0,53.0,11.0,17.0,0.0,0.0
659,1400000US17031720500,17031720500,"Census Tract 7205, Cook County, Illinois","Census Tract 7205, Cook County, Illinois",1169,102,47.0,68385.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8,90.2,0.0,0.0,0.0,24.5,5.9,54.9,9.8,4.9,0.0,0.0
660,1400000US17031720600,17031720600,"Census Tract 7206, Cook County, Illinois","Census Tract 7206, Cook County, Illinois",859,188,,67435.0,26.6,0.0,0.0,0.0,0.0,0.0,3.2,70.2,2.1,9.6,0.0,17.6,19.1,27.1,8.0,11.7,4.8,0.0
661,1400000US17031720700,17031720700,"Census Tract 7207, Cook County, Illinois","Census Tract 7207, Cook County, Illinois",1617,296,46.6,52441.0,60.1,0.0,0.0,0.0,0.0,0.0,0.0,39.9,10.5,8.8,3.4,12.5,14.9,13.2,24.7,5.7,0.0,6.4
662,1400000US17031730100,17031730100,"Census Tract 7301, Cook County, Illinois","Census Tract 7301, Cook County, Illinois",921,229,,37264.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,10.0,17.0,9.2,21.8,7.0,28.8,0.0,3.1
663,1400000US17031730201,17031730201,"Census Tract 7302.01, Cook County, Illinois","Census Tract 7302.01, Cook County, Illinois",2191,710,,20678.0,92.4,7.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,5.9,16.1,8.7,10.6,7.3,12.0,0.0,36.3
664,1400000US17031730202,17031730202,"Census Tract 7302.02, Cook County, Illinois","Census Tract 7302.02, Cook County, Illinois",1263,285,,30847.0,97.2,0.0,0.0,0.0,0.0,2.8,0.0,0.0,2.5,13.0,0.0,5.3,0.0,13.3,9.5,13.0,0.0,43.5
665,1400000US17031730300,17031730300,"Census Tract 7303, Cook County, Illinois","Census Tract 7303, Cook County, Illinois",424,64,,35060.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.3,15.6,0.0,0.0,14.1,18.8,18.8,12.5,0.0,0.0
666,1400000US17031730400,17031730400,"Census Tract 7304, Cook County, Illinois","Census Tract 7304, Cook County, Illinois",1918,404,,35175.0,97.8,0.0,0.0,0.0,0.0,2.2,0.0,0.0,0.0,10.1,2.2,7.4,13.1,5.2,5.7,5.2,0.0,51.0
667,1400000US17031730500,17031730500,"Census Tract 7305, Cook County, Illinois","Census Tract 7305, Cook County, Illinois",1931,327,,32198.0,96.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,8.0,0.0,0.0,3.4,3.4,17.7,12.8,2.4,0.0,52.3
668,1400000US17031730600,17031730600,"Census Tract 7306, Cook County, Illinois","Census Tract 7306, Cook County, Illinois",1271,316,,33896.0,96.2,0.0,0.0,0.0,0.0,0.0,0.0,3.8,16.5,2.8,0.0,16.1,24.1,9.2,3.2,0.0,0.0,28.2
669,1400000US17031730700,17031730700,"Census Tract 7307, Cook County, Illinois","Census Tract 7307, Cook County, Illinois",836,104,,32465.0,88.5,0.0,0.0,0.0,0.0,11.5,0.0,0.0,0.0,0.0,5.8,46.2,22.1,0.0,5.8,5.8,0.0,14.4
670,1400000US17031740100,17031740100,"Census Tract 7401, Cook County, Illinois","Census Tract 7401, Cook County, Illinois",1539,125,,59844.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4,93.6,0.0,0.0,18.4,8.8,17.6,0.0,29.6,25.6,0.0,0.0
671,1400000US17031740200,17031740200,"Census Tract 7402, Cook County, Illinois","Census Tract 7402, Cook County, Illinois",3066,156,50.6,48561.0,0.0,0.0,2.6,0.0,0.0,3.8,3.8,93.6,0.0,10.3,0.0,5.8,3.8,40.4,14.1,0.0,0.0,25.6
672,1400000US17031740300,17031740300,"Census Tract 7403, Cook County, Illinois","Census Tract 7403, Cook County, Illinois",2439,101,,62633.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,16.8,0.0,15.8,24.8,42.6,0.0,0.0,0.0
673,1400000US17031740400,17031740400,"Census Tract 7404, Cook County, Illinois","Census Tract 7404, Cook County, Illinois",2384,282,,53578.0,16.3,0.0,0.0,0.0,0.0,0.0,4.3,79.4,4.3,10.6,0.0,35.5,7.1,31.6,3.2,7.4,0.0,0.4
674,1400000US17031750100,17031750100,"Census Tract 7501, Cook County, Illinois","Census Tract 7501, Cook County, Illinois",1499,486,64.6,30702.0,87.9,0.0,0.0,0.0,0.0,12.1,0.0,0.0,0.0,2.1,2.3,7.0,6.2,29.2,2.9,9.9,0.0,40.5
675,1400000US17031750200,17031750200,"Census Tract 7502, Cook County, Illinois","Census Tract 7502, Cook County, Illinois",1453,277,,56853.0,46.2,0.0,0.0,0.0,0.0,0.0,16.6,43.0,0.0,2.9,0.0,12.3,10.8,43.3,6.9,23.8,0.0,0.0
676,1400000US17031750300,17031750300,"Census Tract 7503, Cook County, Illinois","Census Tract 7503, Cook County, Illinois",1131,125,,60861.0,7.2,0.0,0.0,0.0,0.0,0.0,0.0,92.8,0.0,4.8,0.0,12.8,0.0,24.8,20.0,20.0,0.0,17.6
677,1400000US17031750400,17031750400,"Census Tract 7504, Cook County, Illinois","Census Tract 7504, Cook County, Illinois",1749,131,,49154.0,42.7,0.0,0.0,0.0,0.0,0.0,0.0,57.3,0.0,11.5,0.0,13.0,23.7,6.1,16.0,13.7,16.0,0.0
678,1400000US17031750500,17031750500,"Census Tract 7505, Cook County, Illinois","Census Tract 7505, Cook County, Illinois",1980,166,,36037.0,59.6,0.0,0.0,0.0,0.0,0.0,0.6,39.8,0.6,0.0,0.0,11.4,28.3,9.6,10.8,0.0,0.0,39.2
