,GEO.id,GEO.id2,GEO.display-label,niceName,totalPeople,commuttersTakingTransit,meanTravelTimeTransit,medianIncome
333,1400000US17031260200,17031260200,"Census Tract 2602, Cook County, Illinois","Census Tract 2602, Cook County, Illinois",351,79,,26679.0
334,1400000US17031260300,17031260300,"Census Tract 2603, Cook County, Illinois","Census Tract 2603, Cook County, Illinois",470,115,,29677.0
335,1400000US17031260400,17031260400,"Census Tract 2604, Cook County, Illinois","Census Tract 2604, Cook County, Illinois",290,90,,20523.0
336,1400000US17031260500,17031260500,"Census Tract 2605, Cook County, Illinois","Census Tract 2605, Cook County, Illinois",439,137,,32031.0
337,1400000US17031260600,17031260600,"Census Tract 2606, Cook County, Illinois","Census Tract 2606, Cook County, Illinois",393,69,,19688.0
338,1400000US17031260700,17031260700,"Census Tract 2607, Cook County, Illinois","Census Tract 2607, Cook County, Illinois",399,203,,21076.0
339,1400000US17031260800,17031260800,"Census Tract 2608, Cook County, Illinois","Census Tract 2608, Cook County, Illinois",682,270,,26944.0
340,1400000US17031260900,17031260900,"Census Tract 2609, Cook County, Illinois","Census Tract 2609, Cook County, Illinois",340,124,,19067.0
341,1400000US17031261000,17031261000,"Census Tract 2610, Cook County, Illinois","Census Tract 2610, Cook County, Illinois",679,153,,27448.0
342,1400000US17031270500,17031270500,"Census Tract 2705, Cook County, Illinois","Census Tract 2705, Cook County, Illinois",497,158,,20063.0
343,1400000US17031271200,17031271200,"Census Tract 2712, Cook County, Illinois","Census Tract 2712, Cook County, Illinois",304,119,,26667.0
344,1400000US17031271300,17031271300,"Census Tract 2713, Cook County, Illinois","Census Tract 2713, Cook County, Illinois",372,181,,28500.0
345,1400000US17031271400,17031271400,"Census Tract 2714, Cook County, Illinois","Census Tract 2714, Cook County, Illinois",424,180,,35357.0
346,1400000US17031271500,17031271500,"Census Tract 2715, Cook County, Illinois","Census Tract 2715, Cook County, Illinois",540,167,,19797.0
347,1400000US17031271800,17031271800,"Census Tract 2718, Cook County, Illinois","Census Tract 2718, Cook County, Illinois",155,39,,17893.0
348,1400000US17031280100,17031280100,"Census Tract 2801, Cook County, Illinois","Census Tract 2801, Cook County, Illinois",5393,704,,84967.0
349,1400000US17031280400,17031280400,"Census Tract 2804, Cook County, Illinois","Census Tract 2804, Cook County, Illinois",515,122,,36202.0
350,1400000US17031280800,17031280800,"Census Tract 2808, Cook County, Illinois","Census Tract 2808, Cook County, Illinois",366,75,,21667.0
351,1400000US17031280900,17031280900,"Census Tract 2809, Cook County, Illinois","Census Tract 2809, Cook County, Illinois",309,104,,39196.0
352,1400000US17031281900,17031281900,"Census Tract 2819, Cook County, Illinois","Census Tract 2819, Cook County, Illinois",3832,770,,80660.0
353,1400000US17031282700,17031282700,"Census Tract 2827, Cook County, Illinois","Census Tract 2827, Cook County, Illinois",1037,277,,43531.0
354,1400000US17031282800,17031282800,"Census Tract 2828, Cook County, Illinois","Census Tract 2828, Cook County, Illinois",914,320,,39198.0
355,1400000US17031283100,17031283100,"Census Tract 2831, Cook County, Illinois","Census Tract 2831, Cook County, Illinois",1433,576,,36393.0
356,1400000US17031283200,17031283200,"Census Tract 2832, Cook County, Illinois","Census Tract 2832, Cook County, Illinois",854,324,,55648.0
357,1400000US17031283800,17031283800,"Census Tract 2838, Cook County, Illinois","Census Tract 2838, Cook County, Illinois",1813,241,,60478.0
358,1400000US17031290900,17031290900,"Census Tract 2909, Cook County, Illinois","Census Tract 2909, Cook County, Illinois",996,411,,23382.0
359,1400000US17031291200,17031291200,"Census Tract 2912, Cook County, Illinois","Census Tract 2912, Cook County, Illinois",739,303,,25194.0
360,1400000US17031291600,17031291600,"Census Tract 2916, Cook County, Illinois","Census Tract 2916, Cook County, Illinois",511,95,,25625.0
361,1400000US17031292200,17031292200,"Census Tract 2922, Cook County, Illinois","Census Tract 2922, Cook County, Illinois",775,210,,28594.0
362,1400000US17031292400,17031292400,"Census Tract 2924, Cook County, Illinois","Census Tract 2924, Cook County, Illinois",763,376,,22173.0
363,1400000US17031292500,17031292500,"Census Tract 2925, Cook County, Illinois","Census Tract 2925, Cook County, Illinois",1392,497,,24744.0
364,1400000US17031300500,17031300500,"Census Tract 3005, Cook County, Illinois","Census Tract 3005, Cook County, Illinois",1184,246,,21715.0
365,1400000US17031300600,17031300600,"Census Tract 3006, Cook County, Illinois","Census Tract 3006, Cook County, Illinois",1167,271,,21440.0
366,1400000US17031300700,17031300700,"Census Tract 3007, Cook County, Illinois","Census Tract 3007, Cook County, Illinois",1889,225,,21103.0
367,1400000US17031300800,17031300800,"Census Tract 3008, Cook County, Illinois","Census Tract 3008, Cook County, Illinois",1377,331,,20092.0
368,1400000US17031300900,17031300900,"Census Tract 3009, Cook County, Illinois","Census Tract 3009, Cook County, Illinois",1925,348,,21873.0
369,1400000US17031301100,17031301100,"Census Tract 3011, Cook County, Illinois","Census Tract 3011, Cook County, Illinois",977,180,42.5,21915.0
370,1400000US17031301200,17031301200,"Census Tract 3012, Cook County, Illinois","Census Tract 3012, Cook County, Illinois",1211,355,,24519.0
371,1400000US17031301600,17031301600,"Census Tract 3016, Cook County, Illinois","Census Tract 3016, Cook County, Illinois",1834,276,,25057.0
372,1400000US17031301701,17031301701,"Census Tract 3017.01, Cook County, Illinois","Census Tract 3017.01, Cook County, Illinois",1614,118,,26325.0
373,1400000US17031301702,17031301702,"Census Tract 3017.02, Cook County, Illinois","Census Tract 3017.02, Cook County, Illinois",1842,274,,22041.0
374,1400000US17031301801,17031301801,"Census Tract 3018.01, Cook County, Illinois","Census Tract 3018.01, Cook County, Illinois",1580,126,,22466.0
375,1400000US17031301802,17031301802,"Census Tract 3018.02, Cook County, Illinois","Census Tract 3018.02, Cook County, Illinois",1261,163,,21491.0
376,1400000US17031301803,17031301803,"Census Tract 3018.03, Cook County, Illinois","Census Tract 3018.03, Cook County, Illinois",2369,197,,21444.0
377,1400000US17031310200,17031310200,"Census Tract 3102, Cook County, Illinois","Census Tract 3102, Cook County, Illinois",872,126,,36688.0
378,1400000US17031310300,17031310300,"Census Tract 3103, Cook County, Illinois","Census Tract 3103, Cook County, Illinois",837,157,,30865.0
379,1400000US17031310400,17031310400,"Census Tract 3104, Cook County, Illinois","Census Tract 3104, Cook County, Illinois",582,149,,42016.0
380,1400000US17031310500,17031310500,"Census Tract 3105, Cook County, Illinois","Census Tract 3105, Cook County, Illinois",707,91,34.3,25313.0
381,1400000US17031310600,17031310600,"Census Tract 3106, Cook County, Illinois","Census Tract 3106, Cook County, Illinois",2303,899,,25562.0
382,1400000US17031310700,17031310700,"Census Tract 3107, Cook County, Illinois","Census Tract 3107, Cook County, Illinois",777,265,32.7,25293.0
383,1400000US17031310800,17031310800,"Census Tract 3108, Cook County, Illinois","Census Tract 3108, Cook County, Illinois",2270,888,,24481.0
384,1400000US17031310900,17031310900,"Census Tract 3109, Cook County, Illinois","Census Tract 3109, Cook County, Illinois",2352,826,40.8,27360.0
385,1400000US17031320100,17031320100,"Census Tract 3201, Cook County, Illinois","Census Tract 3201, Cook County, Illinois",8022,1284,,98005.0
386,1400000US17031320400,17031320400,"Census Tract 3204, Cook County, Illinois","Census Tract 3204, Cook County, Illinois",1213,268,29.1,40441.0
387,1400000US17031320600,17031320600,"Census Tract 3206, Cook County, Illinois","Census Tract 3206, Cook County, Illinois",3304,925,,63909.0
388,1400000US17031330100,17031330100,"Census Tract 3301, Cook County, Illinois","Census Tract 3301, Cook County, Illinois",13330,3372,,77590.0
389,1400000US17031330200,17031330200,"Census Tract 3302, Cook County, Illinois","Census Tract 3302, Cook County, Illinois",2012,558,,78789.0
390,1400000US17031340300,17031340300,"Census Tract 3403, Cook County, Illinois","Census Tract 3403, Cook County, Illinois",671,127,,27054.0
391,1400000US17031340400,17031340400,"Census Tract 3404, Cook County, Illinois","Census Tract 3404, Cook County, Illinois",1039,326,,21937.0
392,1400000US17031340500,17031340500,"Census Tract 3405, Cook County, Illinois","Census Tract 3405, Cook County, Illinois",667,181,38.2,26055.0
393,1400000US17031340600,17031340600,"Census Tract 3406, Cook County, Illinois","Census Tract 3406, Cook County, Illinois",182,77,,16250.0
394,1400000US17031350100,17031350100,"Census Tract 3501, Cook County, Illinois","Census Tract 3501, Cook County, Illinois",1177,602,,43597.0
395,1400000US17031350400,17031350400,"Census Tract 3504, Cook County, Illinois","Census Tract 3504, Cook County, Illinois",326,165,,14605.0
396,1400000US17031351000,17031351000,"Census Tract 3510, Cook County, Illinois","Census Tract 3510, Cook County, Illinois",2128,839,,47319.0
397,1400000US17031351100,17031351100,"Census Tract 3511, Cook County, Illinois","Census Tract 3511, Cook County, Illinois",440,164,,14352.0
398,1400000US17031351400,17031351400,"Census Tract 3514, Cook County, Illinois","Census Tract 3514, Cook County, Illinois",508,219,,28000.0
399,1400000US17031351500,17031351500,"Census Tract 3515, Cook County, Illinois","Census Tract 3515, Cook County, Illinois",203,61,,21875.0
400,1400000US17031360200,17031360200,"Census Tract 3602, Cook County, Illinois","Census Tract 3602, Cook County, Illinois",481,199,,28750.0
401,1400000US17031380100,17031380100,"Census Tract 3801, Cook County, Illinois","Census Tract 3801, Cook County, Illinois",563,119,,36406.0
402,1400000US17031380200,17031380200,"Census Tract 3802, Cook County, Illinois","Census Tract 3802, Cook County, Illinois",560,255,,35000.0
403,1400000US17031380500,17031380500,"Census Tract 3805, Cook County, Illinois","Census Tract 3805, Cook County, Illinois",223,71,,16012.0
404,1400000US17031380700,17031380700,"Census Tract 3807, Cook County, Illinois","Census Tract 3807, Cook County, Illinois",476,182,,26126.0
405,1400000US17031381200,17031381200,"Census Tract 3812, Cook County, Illinois","Census Tract 3812, Cook County, Illinois",964,429,,34375.0
406,1400000US17031381400,17031381400,"Census Tract 3814, Cook County, Illinois","Census Tract 3814, Cook County, Illinois",683,230,,40036.0
407,1400000US17031381500,17031381500,"Census Tract 3815, Cook County, Illinois","Census Tract 3815, Cook County, Illinois",151,62,,31571.0
408,1400000US17031381700,17031381700,"Census Tract 3817, Cook County, Illinois","Census Tract 3817, Cook County, Illinois",0,0,,
409,1400000US17031381800,17031381800,"Census Tract 3818, Cook County, Illinois","Census Tract 3818, Cook County, Illinois",549,199,,41776.0
410,1400000US17031381900,17031381900,"Census Tract 3819, Cook County, Illinois","Census Tract 3819, Cook County, Illinois",547,139,,35481.0
411,1400000US17031390100,17031390100,"Census Tract 3901, Cook County, Illinois","Census Tract 3901, Cook County, Illinois",725,200,,50474.0
412,1400000US17031390200,17031390200,"Census Tract 3902, Cook County, Illinois","Census Tract 3902, Cook County, Illinois",941,265,,69226.0
413,1400000US17031390300,17031390300,"Census Tract 3903, Cook County, Illinois","Census Tract 3903, Cook County, Illinois",903,231,,40114.0
414,1400000US17031390400,17031390400,"Census Tract 3904, Cook County, Illinois","Census Tract 3904, Cook County, Illinois",1086,256,,31676.0
415,1400000US17031390500,17031390500,"Census Tract 3905, Cook County, Illinois","Census Tract 3905, Cook County, Illinois",779,203,,40734.0
416,1400000US17031390600,17031390600,"Census Tract 3906, Cook County, Illinois","Census Tract 3906, Cook County, Illinois",974,229,,52266.0
417,1400000US17031390700,17031390700,"Census Tract 3907, Cook County, Illinois","Census Tract 3907, Cook County, Illinois",2405,1142,,56104.0
418,1400000US17031400300,17031400300,"Census Tract 4003, Cook County, Illinois","Census Tract 4003, Cook County, Illinois",449,162,,35625.0
419,1400000US17031400400,17031400400,"Census Tract 4004, Cook County, Illinois","Census Tract 4004, Cook County, Illinois",610,248,,30490.0
420,1400000US17031400500,17031400500,"Census Tract 4005, Cook County, Illinois","Census Tract 4005, Cook County, Illinois",567,242,,29488.0
421,1400000US17031400800,17031400800,"Census Tract 4008, Cook County, Illinois","Census Tract 4008, Cook County, Illinois",847,352,,25568.0
422,1400000US17031410100,17031410100,"Census Tract 4101, Cook County, Illinois","Census Tract 4101, Cook County, Illinois",1129,438,,35461.0
423,1400000US17031410200,17031410200,"Census Tract 4102, Cook County, Illinois","Census Tract 4102, Cook County, Illinois",599,233,,31625.0
424,1400000US17031410500,17031410500,"Census Tract 4105, Cook County, Illinois","Census Tract 4105, Cook County, Illinois",1246,344,,31420.0
425,1400000US17031410600,17031410600,"Census Tract 4106, Cook County, Illinois","Census Tract 4106, Cook County, Illinois",1232,273,,22355.0
426,1400000US17031410700,17031410700,"Census Tract 4107, Cook County, Illinois","Census Tract 4107, Cook County, Illinois",1108,250,,29951.0
427,1400000US17031410800,17031410800,"Census Tract 4108, Cook County, Illinois","Census Tract 4108, Cook County, Illinois",1438,435,,35125.0
428,1400000US17031410900,17031410900,"Census Tract 4109, Cook County, Illinois","Census Tract 4109, Cook County, Illinois",1673,494,35.4,45430.0
429,1400000US17031411000,17031411000,"Census Tract 4110, Cook County, Illinois","Census Tract 4110, Cook County, Illinois",1664,595,,61324.0
430,1400000US17031411100,17031411100,"Census Tract 4111, Cook County, Illinois","Census Tract 4111, Cook County, Illinois",1115,148,,61938.0
431,1400000US17031411200,17031411200,"Census Tract 4112, Cook County, Illinois","Census Tract 4112, Cook County, Illinois",862,136,,64338.0
432,1400000US17031420100,17031420100,"Census Tract 4201, Cook County, Illinois","Census Tract 4201, Cook County, Illinois",492,159,,25068.0
433,1400000US17031420200,17031420200,"Census Tract 4202, Cook County, Illinois","Census Tract 4202, Cook County, Illinois",562,147,45.3,37115.0
434,1400000US17031420300,17031420300,"Census Tract 4203, Cook County, Illinois","Census Tract 4203, Cook County, Illinois",976,237,,24268.0
435,1400000US17031420400,17031420400,"Census Tract 4204, Cook County, Illinois","Census Tract 4204, Cook County, Illinois",438,91,,37500.0
436,1400000US17031420500,17031420500,"Census Tract 4205, Cook County, Illinois","Census Tract 4205, Cook County, Illinois",494,187,,28684.0
437,1400000US17031420600,17031420600,"Census Tract 4206, Cook County, Illinois","Census Tract 4206, Cook County, Illinois",562,271,,24919.0
438,1400000US17031420700,17031420700,"Census Tract 4207, Cook County, Illinois","Census Tract 4207, Cook County, Illinois",676,173,,23333.0
439,1400000US17031420800,17031420800,"Census Tract 4208, Cook County, Illinois","Census Tract 4208, Cook County, Illinois",722,210,,26053.0
440,1400000US17031421200,17031421200,"Census Tract 4212, Cook County, Illinois","Census Tract 4212, Cook County, Illinois",498,124,,30000.0
441,1400000US17031430101,17031430101,"Census Tract 4301.01, Cook County, Illinois","Census Tract 4301.01, Cook County, Illinois",1451,516,,24602.0
442,1400000US17031430102,17031430102,"Census Tract 4301.02, Cook County, Illinois","Census Tract 4301.02, Cook County, Illinois",1328,617,,27079.0
443,1400000US17031430200,17031430200,"Census Tract 4302, Cook County, Illinois","Census Tract 4302, Cook County, Illinois",1724,634,,25345.0
444,1400000US17031430300,17031430300,"Census Tract 4303, Cook County, Illinois","Census Tract 4303, Cook County, Illinois",528,185,,22024.0
445,1400000US17031430400,17031430400,"Census Tract 4304, Cook County, Illinois","Census Tract 4304, Cook County, Illinois",896,440,,22558.0
446,1400000US17031430500,17031430500,"Census Tract 4305, Cook County, Illinois","Census Tract 4305, Cook County, Illinois",1191,583,,30313.0
447,1400000US17031430600,17031430600,"Census Tract 4306, Cook County, Illinois","Census Tract 4306, Cook County, Illinois",662,370,,31198.0
448,1400000US17031430700,17031430700,"Census Tract 4307, Cook County, Illinois","Census Tract 4307, Cook County, Illinois",918,358,,24905.0
449,1400000US17031430800,17031430800,"Census Tract 4308, Cook County, Illinois","Census Tract 4308, Cook County, Illinois",664,264,,36292.0
450,1400000US17031430900,17031430900,"Census Tract 4309, Cook County, Illinois","Census Tract 4309, Cook County, Illinois",499,143,,35037.0
451,1400000US17031431200,17031431200,"Census Tract 4312, Cook County, Illinois","Census Tract 4312, Cook County, Illinois",1340,499,,30268.0
452,1400000US17031431301,17031431301,"Census Tract 4313.01, Cook County, Illinois","Census Tract 4313.01, Cook County, Illinois",993,318,,21260.0
453,1400000US17031431302,17031431302,"Census Tract 4313.02, Cook County, Illinois","Census Tract 4313.02, Cook County, Illinois",1354,615,,27361.0
454,1400000US17031431400,17031431400,"Census Tract 4314, Cook County, Illinois","Census Tract 4314, Cook County, Illinois",2328,916,,26400.0
455,1400000US17031440101,17031440101,"Census Tract 4401.01, Cook County, Illinois","Census Tract 4401.01, Cook County, Illinois",1335,638,,22491.0
456,1400000US17031440102,17031440102,"Census Tract 4401.02, Cook County, Illinois","Census Tract 4401.02, Cook County, Illinois",1460,640,,25299.0
457,1400000US17031440201,17031440201,"Census Tract 4402.01, Cook County, Illinois","Census Tract 4402.01, Cook County, Illinois",1861,666,,25625.0
458,1400000US17031440202,17031440202,"Census Tract 4402.02, Cook County, Illinois","Census Tract 4402.02, Cook County, Illinois",1548,418,,30794.0
459,1400000US17031440300,17031440300,"Census Tract 4403, Cook County, Illinois","Census Tract 4403, Cook County, Illinois",1965,211,,34708.0
460,1400000US17031440600,17031440600,"Census Tract 4406, Cook County, Illinois","Census Tract 4406, Cook County, Illinois",833,70,,34107.0
461,1400000US17031440700,17031440700,"Census Tract 4407, Cook County, Illinois","Census Tract 4407, Cook County, Illinois",474,172,,43534.0
462,1400000US17031440800,17031440800,"Census Tract 4408, Cook County, Illinois","Census Tract 4408, Cook County, Illinois",506,168,,19329.0
463,1400000US17031440900,17031440900,"Census Tract 4409, Cook County, Illinois","Census Tract 4409, Cook County, Illinois",927,302,,32050.0
464,1400000US17031450300,17031450300,"Census Tract 4503, Cook County, Illinois","Census Tract 4503, Cook County, Illinois",1393,333,,31511.0
465,1400000US17031460100,17031460100,"Census Tract 4601, Cook County, Illinois","Census Tract 4601, Cook County, Illinois",1090,493,,25921.0
466,1400000US17031460200,17031460200,"Census Tract 4602, Cook County, Illinois","Census Tract 4602, Cook County, Illinois",1001,228,,21851.0
467,1400000US17031460301,17031460301,"Census Tract 4603.01, Cook County, Illinois","Census Tract 4603.01, Cook County, Illinois",1108,408,48.5,18958.0
468,1400000US17031460302,17031460302,"Census Tract 4603.02, Cook County, Illinois","Census Tract 4603.02, Cook County, Illinois",953,356,,23272.0
469,1400000US17031460400,17031460400,"Census Tract 4604, Cook County, Illinois","Census Tract 4604, Cook County, Illinois",1310,433,,29250.0
470,1400000US17031460500,17031460500,"Census Tract 4605, Cook County, Illinois","Census Tract 4605, Cook County, Illinois",2059,711,,27932.0
471,1400000US17031460600,17031460600,"Census Tract 4606, Cook County, Illinois","Census Tract 4606, Cook County, Illinois",357,72,,21182.0
472,1400000US17031460700,17031460700,"Census Tract 4607, Cook County, Illinois","Census Tract 4607, Cook County, Illinois",848,368,,24531.0
473,1400000US17031461000,17031461000,"Census Tract 4610, Cook County, Illinois","Census Tract 4610, Cook County, Illinois",367,70,,26656.0
474,1400000US17031470100,17031470100,"Census Tract 4701, Cook County, Illinois","Census Tract 4701, Cook County, Illinois",825,214,,22125.0
475,1400000US17031480100,17031480100,"Census Tract 4801, Cook County, Illinois","Census Tract 4801, Cook County, Illinois",912,311,,41212.0
476,1400000US17031480200,17031480200,"Census Tract 4802, Cook County, Illinois","Census Tract 4802, Cook County, Illinois",422,176,,28929.0
477,1400000US17031480300,17031480300,"Census Tract 4803, Cook County, Illinois","Census Tract 4803, Cook County, Illinois",392,83,,40625.0
478,1400000US17031480400,17031480400,"Census Tract 4804, Cook County, Illinois","Census Tract 4804, Cook County, Illinois",2607,520,,32470.0
479,1400000US17031480500,17031480500,"Census Tract 4805, Cook County, Illinois","Census Tract 4805, Cook County, Illinois",1232,394,,23170.0
480,1400000US17031490300,17031490300,"Census Tract 4903, Cook County, Illinois","Census Tract 4903, Cook County, Illinois",896,310,,29695.0
481,1400000US17031490400,17031490400,"Census Tract 4904, Cook County, Illinois","Census Tract 4904, Cook County, Illinois",386,86,,30069.0
482,1400000US17031490500,17031490500,"Census Tract 4905, Cook County, Illinois","Census Tract 4905, Cook County, Illinois",763,208,48.7,31511.0
483,1400000US17031490600,17031490600,"Census Tract 4906, Cook County, Illinois","Census Tract 4906, Cook County, Illinois",456,130,,34486.0
484,1400000US17031490700,17031490700,"Census Tract 4907, Cook County, Illinois","Census Tract 4907, Cook County, Illinois",853,257,,29075.0
485,1400000US17031490800,17031490800,"Census Tract 4908, Cook County, Illinois","Census Tract 4908, Cook County, Illinois",1447,470,,24869.0
486,1400000US17031490901,17031490901,"Census Tract 4909.01, Cook County, Illinois","Census Tract 4909.01, Cook County, Illinois",1351,457,,38112.0
487,1400000US17031490902,17031490902,"Census Tract 4909.02, Cook County, Illinois","Census Tract 4909.02, Cook County, Illinois",1627,409,,39441.0
488,1400000US17031491000,17031491000,"Census Tract 4910, Cook County, Illinois","Census Tract 4910, Cook County, Illinois",1196,395,,22645.0
489,1400000US17031491100,17031491100,"Census Tract 4911, Cook County, Illinois","Census Tract 4911, Cook County, Illinois",1524,413,70.9,23875.0
490,1400000US17031491200,17031491200,"Census Tract 4912, Cook County, Illinois","Census Tract 4912, Cook County, Illinois",660,125,,27054.0
491,1400000US17031491300,17031491300,"Census Tract 4913, Cook County, Illinois","Census Tract 4913, Cook County, Illinois",645,230,,18798.0
492,1400000US17031491400,17031491400,"Census Tract 4914, Cook County, Illinois","Census Tract 4914, Cook County, Illinois",972,374,,22203.0
493,1400000US17031500100,17031500100,"Census Tract 5001, Cook County, Illinois","Census Tract 5001, Cook County, Illinois",1375,359,,31917.0
494,1400000US17031500200,17031500200,"Census Tract 5002, Cook County, Illinois","Census Tract 5002, Cook County, Illinois",751,223,,30057.0
495,1400000US17031500300,17031500300,"Census Tract 5003, Cook County, Illinois","Census Tract 5003, Cook County, Illinois",669,272,,37462.0
496,1400000US17031510100,17031510100,"Census Tract 5101, Cook County, Illinois","Census Tract 5101, Cook County, Illinois",1133,92,,30526.0
497,1400000US17031510200,17031510200,"Census Tract 5102, Cook County, Illinois","Census Tract 5102, Cook County, Illinois",1092,120,,26655.0
498,1400000US17031510300,17031510300,"Census Tract 5103, Cook County, Illinois","Census Tract 5103, Cook County, Illinois",1651,556,,25161.0
499,1400000US17031520100,17031520100,"Census Tract 5201, Cook County, Illinois","Census Tract 5201, Cook County, Illinois",780,135,,24825.0
500,1400000US17031520200,17031520200,"Census Tract 5202, Cook County, Illinois","Census Tract 5202, Cook County, Illinois",1231,195,,26190.0
501,1400000US17031520300,17031520300,"Census Tract 5203, Cook County, Illinois","Census Tract 5203, Cook County, Illinois",2053,228,,26857.0
502,1400000US17031520400,17031520400,"Census Tract 5204, Cook County, Illinois","Census Tract 5204, Cook County, Illinois",1792,227,,31176.0
503,1400000US17031520500,17031520500,"Census Tract 5205, Cook County, Illinois","Census Tract 5205, Cook County, Illinois",2145,126,,38803.0
504,1400000US17031520600,17031520600,"Census Tract 5206, Cook County, Illinois","Census Tract 5206, Cook County, Illinois",964,118,,28511.0
505,1400000US17031530100,17031530100,"Census Tract 5301, Cook County, Illinois","Census Tract 5301, Cook County, Illinois",931,169,,25614.0
506,1400000US17031530200,17031530200,"Census Tract 5302, Cook County, Illinois","Census Tract 5302, Cook County, Illinois",1167,311,,28267.0
507,1400000US17031530300,17031530300,"Census Tract 5303, Cook County, Illinois","Census Tract 5303, Cook County, Illinois",1718,231,,24813.0
508,1400000US17031530400,17031530400,"Census Tract 5304, Cook County, Illinois","Census Tract 5304, Cook County, Illinois",746,273,,39000.0
509,1400000US17031530501,17031530501,"Census Tract 5305.01, Cook County, Illinois","Census Tract 5305.01, Cook County, Illinois",1496,199,,36480.0
510,1400000US17031530502,17031530502,"Census Tract 5305.02, Cook County, Illinois","Census Tract 5305.02, Cook County, Illinois",577,123,,25518.0
511,1400000US17031530503,17031530503,"Census Tract 5305.03, Cook County, Illinois","Census Tract 5305.03, Cook County, Illinois",1735,192,,25766.0
512,1400000US17031530600,17031530600,"Census Tract 5306, Cook County, Illinois","Census Tract 5306, Cook County, Illinois",982,298,,25463.0
513,1400000US17031540101,17031540101,"Census Tract 5401.01, Cook County, Illinois","Census Tract 5401.01, Cook County, Illinois",919,317,,19935.0
514,1400000US17031540102,17031540102,"Census Tract 5401.02, Cook County, Illinois","Census Tract 5401.02, Cook County, Illinois",787,320,,16979.0
515,1400000US17031550100,17031550100,"Census Tract 5501, Cook County, Illinois","Census Tract 5501, Cook County, Illinois",3090,531,,30169.0
516,1400000US17031550200,17031550200,"Census Tract 5502, Cook County, Illinois","Census Tract 5502, Cook County, Illinois",1131,85,,41850.0
517,1400000US17031560100,17031560100,"Census Tract 5601, Cook County, Illinois","Census Tract 5601, Cook County, Illinois",632,80,,28300.0
518,1400000US17031560200,17031560200,"Census Tract 5602, Cook County, Illinois","Census Tract 5602, Cook County, Illinois",623,109,,38438.0
519,1400000US17031560300,17031560300,"Census Tract 5603, Cook County, Illinois","Census Tract 5603, Cook County, Illinois",1297,169,,35648.0
520,1400000US17031560400,17031560400,"Census Tract 5604, Cook County, Illinois","Census Tract 5604, Cook County, Illinois",707,137,42.8,31068.0
521,1400000US17031560700,17031560700,"Census Tract 5607, Cook County, Illinois","Census Tract 5607, Cook County, Illinois",1527,284,56.9,32302.0
522,1400000US17031560800,17031560800,"Census Tract 5608, Cook County, Illinois","Census Tract 5608, Cook County, Illinois",2700,163,,50222.0
523,1400000US17031560900,17031560900,"Census Tract 5609, Cook County, Illinois","Census Tract 5609, Cook County, Illinois",2733,234,,51423.0
524,1400000US17031561000,17031561000,"Census Tract 5610, Cook County, Illinois","Census Tract 5610, Cook County, Illinois",2878,366,,54668.0
525,1400000US17031561100,17031561100,"Census Tract 5611, Cook County, Illinois","Census Tract 5611, Cook County, Illinois",2608,386,,41484.0
526,1400000US17031570100,17031570100,"Census Tract 5701, Cook County, Illinois","Census Tract 5701, Cook County, Illinois",657,93,,30522.0
527,1400000US17031570200,17031570200,"Census Tract 5702, Cook County, Illinois","Census Tract 5702, Cook County, Illinois",880,102,,32222.0
528,1400000US17031570300,17031570300,"Census Tract 5703, Cook County, Illinois","Census Tract 5703, Cook County, Illinois",2416,434,,28137.0
529,1400000US17031570400,17031570400,"Census Tract 5704, Cook County, Illinois","Census Tract 5704, Cook County, Illinois",790,148,,25921.0
530,1400000US17031570500,17031570500,"Census Tract 5705, Cook County, Illinois","Census Tract 5705, Cook County, Illinois",1037,214,,28914.0
531,1400000US17031580100,17031580100,"Census Tract 5801, Cook County, Illinois","Census Tract 5801, Cook County, Illinois",1222,299,,24052.0
532,1400000US17031580200,17031580200,"Census Tract 5802, Cook County, Illinois","Census Tract 5802, Cook County, Illinois",1380,236,,25280.0
533,1400000US17031580300,17031580300,"Census Tract 5803, Cook County, Illinois","Census Tract 5803, Cook County, Illinois",1158,209,,24188.0
534,1400000US17031580400,17031580400,"Census Tract 5804, Cook County, Illinois","Census Tract 5804, Cook County, Illinois",1964,274,,27415.0
535,1400000US17031580501,17031580501,"Census Tract 5805.01, Cook County, Illinois","Census Tract 5805.01, Cook County, Illinois",1971,523,,24513.0
536,1400000US17031580502,17031580502,"Census Tract 5805.02, Cook County, Illinois","Census Tract 5805.02, Cook County, Illinois",2399,336,,26032.0
537,1400000US17031580600,17031580600,"Census Tract 5806, Cook County, Illinois","Census Tract 5806, Cook County, Illinois",2201,385,,27729.0
538,1400000US17031580700,17031580700,"Census Tract 5807, Cook County, Illinois","Census Tract 5807, Cook County, Illinois",2369,499,,23623.0
539,1400000US17031580800,17031580800,"Census Tract 5808, Cook County, Illinois","Census Tract 5808, Cook County, Illinois",940,296,,19897.0
540,1400000US17031590500,17031590500,"Census Tract 5905, Cook County, Illinois","Census Tract 5905, Cook County, Illinois",841,168,,37036.0
541,1400000US17031590600,17031590600,"Census Tract 5906, Cook County, Illinois","Census Tract 5906, Cook County, Illinois",1495,539,,27043.0
542,1400000US17031590700,17031590700,"Census Tract 5907, Cook County, Illinois","Census Tract 5907, Cook County, Illinois",1480,337,,27931.0
